cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
10,Durango,020,Pánuco de Coronado,1002000009,Porcentaje de mujeres de 60 y más años,2015,8.299430431,No especificada
10,Durango,020,Pánuco de Coronado,1002000009,Porcentaje de mujeres de 60 y más años,2020,16.3088095989896,No especificada
10,Durango,020,Pánuco de Coronado,1002000010,Edad mediana,1995,ND,Años
10,Durango,020,Pánuco de Coronado,1002000010,Edad mediana,2000,23,Años
10,Durango,020,Pánuco de Coronado,1002000010,Edad mediana,2005,26,Años
10,Durango,020,Pánuco de Coronado,1002000010,Edad mediana,2010,27,Años
10,Durango,020,Pánuco de Coronado,1002000010,Edad mediana,2015,29.451777,Años
10,Durango,020,Pánuco de Coronado,1002000010,Edad mediana,2020,30,Años
10,Durango,020,Pánuco de Coronado,1002000011,Edad mediana hombres,1995,ND,Años
10,Durango,020,Pánuco de Coronado,1002000011,Edad mediana hombres,2000,23,Años
10,Durango,020,Pánuco de Coronado,1002000011,Edad mediana hombres,2005,26,Años
10,Durango,020,Pánuco de Coronado,1002000011,Edad mediana hombres,2010,27,Años
10,Durango,020,Pánuco de Coronado,1002000011,Edad mediana hombres,2020,30,Años
10,Durango,020,Pánuco de Coronado,1002000012,Edad mediana mujeres,1995,ND,Años
10,Durango,020,Pánuco de Coronado,1002000012,Edad mediana mujeres,2000,23,Años
10,Durango,020,Pánuco de Coronado,1002000012,Edad mediana mujeres,2005,26,Años
10,Durango,020,Pánuco de Coronado,1002000012,Edad mediana mujeres,2010,27,Años
10,Durango,020,Pánuco de Coronado,1002000012,Edad mediana mujeres,2020,30,Años
10,Durango,020,Pánuco de Coronado,1002000014,Población en hogares censales,1995,ND,Personas
10,Durango,020,Pánuco de Coronado,1002000014,Población en hogares censales,2000,12701,Personas
10,Durango,020,Pánuco de Coronado,1002000014,Población en hogares censales,2005,11824,Personas
10,Durango,020,Pánuco de Coronado,1002000014,Población en hogares censales,2010,11879,Personas
10,Durango,020,Pánuco de Coronado,1002000014,Población en hogares censales,2020,12644,Personas
10,Durango,020,Pánuco de Coronado,1002000015,Población en hogares familiares,1995,ND,Personas
10,Durango,020,Pánuco de Coronado,1002000015,Población en hogares familiares,2000,12467,Personas
10,Durango,020,Pánuco de Coronado,1002000015,Población en hogares familiares,2005,11514,Personas
10,Durango,020,Pánuco de Coronado,1002000015,Población en hogares familiares,2010,11570,Personas
10,Durango,020,Pánuco de Coronado,1002000015,Población en hogares familiares,2020,12069,Personas
10,Durango,020,Pánuco de Coronado,1002000016,Población en hogares no familiares,1995,ND,Personas
10,Durango,020,Pánuco de Coronado,1002000016,Población en hogares no familiares,2000,234,Personas
10,Durango,020,Pánuco de Coronado,1002000016,Población en hogares no familiares,2005,304,Personas
10,Durango,020,Pánuco de Coronado,1002000016,Población en hogares no familiares,2010,301,Personas
10,Durango,020,Pánuco de Coronado,1002000016,Población en hogares no familiares,2020,540,Personas
10,Durango,020,Pánuco de Coronado,1002000018,Hogares censales,1995,ND,Hogares censales
10,Durango,020,Pánuco de Coronado,1002000018,Hogares censales,2000,3014,Hogares censales
10,Durango,020,Pánuco de Coronado,1002000018,Hogares censales,2005,3025,Hogares censales
10,Durango,020,Pánuco de Coronado,1002000018,Hogares censales,2010,3038,Hogares censales
10,Durango,020,Pánuco de Coronado,1002000018,Hogares censales,2020,3621,Hogares censales
10,Durango,020,Pánuco de Coronado,1002000019,Hogares con jefatura masculina,1995,ND,Hogares
10,Durango,020,Pánuco de Coronado,1002000019,Hogares con jefatura masculina,2000,2368,Hogares
10,Durango,020,Pánuco de Coronado,1002000019,Hogares con jefatura masculina,2005,2412,Hogares
10,Durango,020,Pánuco de Coronado,1002000019,Hogares con jefatura masculina,2010,2389,Hogares
10,Durango,020,Pánuco de Coronado,1002000019,Hogares con jefatura masculina,2020,2676,Hogares
10,Durango,020,Pánuco de Coronado,1002000020,Hogares con jefatura femenina,1995,ND,Hogares
10,Durango,020,Pánuco de Coronado,1002000020,Hogares con jefatura femenina,2000,646,Hogares
10,Durango,020,Pánuco de Coronado,1002000020,Hogares con jefatura femenina,2005,613,Hogares
10,Durango,020,Pánuco de Coronado,1002000020,Hogares con jefatura femenina,2010,649,Hogares
10,Durango,020,Pánuco de Coronado,1002000020,Hogares con jefatura femenina,2020,945,Hogares
10,Durango,020,Pánuco de Coronado,1002000021,Tamaño promedio de los hogares censales,1995,ND,Personas
10,Durango,020,Pánuco de Coronado,1002000021,Tamaño promedio de los hogares censales,2000,4.21,Personas
10,Durango,020,Pánuco de Coronado,1002000021,Tamaño promedio de los hogares censales,2005,3.91,Personas
10,Durango,020,Pánuco de Coronado,1002000021,Tamaño promedio de los hogares censales,2010,3.91,Personas
10,Durango,020,Pánuco de Coronado,1002000021,Tamaño promedio de los hogares censales,2020,3.49185307925987,Personas
10,Durango,020,Pánuco de Coronado,1002000022,Tamaño promedio de los hogares con jefe hombre,1995,ND,Personas
10,Durango,020,Pánuco de Coronado,1002000022,Tamaño promedio de los hogares con jefe hombre,2000,4.39,Personas
10,Durango,020,Pánuco de Coronado,1002000022,Tamaño promedio de los hogares con jefe hombre,2005,4.07,Personas
10,Durango,020,Pánuco de Coronado,1002000022,Tamaño promedio de los hogares con jefe hombre,2010,4.08,Personas
10,Durango,020,Pánuco de Coronado,1002000022,Tamaño promedio de los hogares con jefe hombre,2020,3.63116591928251,Personas
10,Durango,020,Pánuco de Coronado,1002000023,Tamaño promedio de los hogares con jefe mujer,1995,ND,Personas
10,Durango,020,Pánuco de Coronado,1002000023,Tamaño promedio de los hogares con jefe mujer,2000,3.58,Personas
10,Durango,020,Pánuco de Coronado,1002000023,Tamaño promedio de los hogares con jefe mujer,2005,3.27,Personas
10,Durango,020,Pánuco de Coronado,1002000023,Tamaño promedio de los hogares con jefe mujer,2010,3.28,Personas
10,Durango,020,Pánuco de Coronado,1002000023,Tamaño promedio de los hogares con jefe mujer,2020,3.0973544973545,Personas
10,Durango,020,Pánuco de Coronado,1002000024,Relación hombres-mujeres,1995,100.5,Hombres por cada 100 mujeres
10,Durango,020,Pánuco de Coronado,1002000024,Relación hombres-mujeres,2000,93.37,Hombres por cada 100 mujeres
10,Durango,020,Pánuco de Coronado,1002000024,Relación hombres-mujeres,2005,94.15,Hombres por cada 100 mujeres
10,Durango,020,Pánuco de Coronado,1002000024,Relación hombres-mujeres,2010,98.06,Hombres por cada 100 mujeres
10,Durango,020,Pánuco de Coronado,1002000024,Relación hombres-mujeres,2015,96.76593,Hombres por cada 100 mujeres
10,Durango,020,Pánuco de Coronado,1002000024,Relación hombres-mujeres,2020,99.2129702502755,Hombres por cada 100 mujeres
10,Durango,020,Pánuco de Coronado,1002000041,Porcentaje de personas de 15 años y más alfabetas,2000,94.0775872552596,Porcentaje
10,Durango,020,Pánuco de Coronado,1002000041,Porcentaje de personas de 15 años y más alfabetas,2010,95.4,Porcentaje
10,Durango,020,Pánuco de Coronado,1002000041,Porcentaje de personas de 15 años y más alfabetas,2015,95.3365012708586,Porcentaje
10,Durango,020,Pánuco de Coronado,1002000041,Porcentaje de personas de 15 años y más alfabetas,2020,97.1328075037305,Porcentaje
10,Durango,020,Pánuco de Coronado,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2000,97.8,Tasa
10,Durango,020,Pánuco de Coronado,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2010,98.85688,Tasa
10,Durango,020,Pánuco de Coronado,1002000050,Tasa de alfabetización de las personas de 15 a 24 años,2020,99.5488721804511,Tasa
10,Durango,020,Pánuco de Coronado,1002000055,Población de edad no especificada,2020,37,Personas
10,Durango,020,Pánuco de Coronado,1002000056,Población de edad no especificada. Hombres,2020,18,Personas
10,Durango,020,Pánuco de Coronado,1002000057,Población de edad no especificada. Mujeres,2020,19,Personas
10,Durango,020,Pánuco de Coronado,1002000058,Población de 0 a 4 años,2020,1046,Personas
10,Durango,020,Pánuco de Coronado,1002000059,Población de 0 a 4 años. Hombres,2020,524,Personas
10,Durango,020,Pánuco de Coronado,1002000060,Población de 0 a 4 años. Mujeres,2020,522,Personas
10,Durango,020,Pánuco de Coronado,1002000061,Población de 10 a 14 años,2020,1098,Personas
10,Durango,020,Pánuco de Coronado,1002000062,Población de 10 a 14 años. Hombres,2020,539,Personas
10,Durango,020,Pánuco de Coronado,1002000063,Población de 10 a 14 años. Mujeres,2020,559,Personas
10,Durango,020,Pánuco de Coronado,1002000064,Población de 100 años y más,2020,3,Personas
10,Durango,020,Pánuco de Coronado,1002000065,Población de 100 años y más. Hombres,2020,1,Personas
10,Durango,020,Pánuco de Coronado,1002000066,Población de 100 años y más. Mujeres,2020,2,Personas
10,Durango,020,Pánuco de Coronado,1002000067,Población de 15 a 19 años,2020,1046,Personas
10,Durango,020,Pánuco de Coronado,1002000068,Población de 15 a 19 años. Hombres,2020,534,Personas
10,Durango,020,Pánuco de Coronado,1002000069,Población de 15 a 19 años. Mujeres,2020,512,Personas
10,Durango,020,Pánuco de Coronado,1002000070,Población de 20 a 24 años,2020,949,Personas
10,Durango,020,Pánuco de Coronado,1002000071,Población de 20 a 24 años. Hombres,2020,471,Personas
10,Durango,020,Pánuco de Coronado,1002000072,Población de 20 a 24 años. Mujeres,2020,478,Personas
10,Durango,020,Pánuco de Coronado,1002000073,Población de 25 a 29 años,2020,921,Personas
10,Durango,020,Pánuco de Coronado,1002000074,Población de 25 a 29 años. Hombres,2020,441,Personas
10,Durango,020,Pánuco de Coronado,1002000075,Población de 25 a 29 años. Mujeres,2020,480,Personas
10,Durango,020,Pánuco de Coronado,1002000076,Población de 30 a 34 años,2020,767,Personas
10,Durango,020,Pánuco de Coronado,1002000077,Población de 30 a 34 años. Hombres,2020,375,Personas
10,Durango,020,Pánuco de Coronado,1002000078,Población de 30 a 34 años. Mujeres,2020,392,Personas
10,Durango,020,Pánuco de Coronado,1002000079,Población de 35 a 39 años,2020,732,Personas
10,Durango,020,Pánuco de Coronado,1002000080,Población de 35 a 39 años. Hombres,2020,340,Personas
10,Durango,020,Pánuco de Coronado,1002000081,Población de 35 a 39 años. Mujeres,2020,392,Personas
10,Durango,020,Pánuco de Coronado,1002000082,Población de 40 a 44 años,2020,768,Personas
10,Durango,020,Pánuco de Coronado,1002000083,Población de 40 a 44 años. Hombres,2020,389,Personas
10,Durango,020,Pánuco de Coronado,1002000084,Población de 40 a 44 años. Mujeres,2020,379,Personas
10,Durango,020,Pánuco de Coronado,1002000085,Población de 45 a 49 años,2020,821,Personas
10,Durango,020,Pánuco de Coronado,1002000086,Población de 45 a 49 años. Hombres,2020,430,Personas
10,Durango,020,Pánuco de Coronado,1002000087,Población de 45 a 49 años. Mujeres,2020,391,Personas
10,Durango,020,Pánuco de Coronado,1002000088,Población de 5 a 9 años,2020,1093,Personas
10,Durango,020,Pánuco de Coronado,1002000089,Población de 5 a 9 años. Hombres,2020,562,Personas
10,Durango,020,Pánuco de Coronado,1002000090,Población de 5 a 9 años. Mujeres,2020,531,Personas
10,Durango,020,Pánuco de Coronado,1002000091,Población de 50 a 54 años,2020,737,Personas
10,Durango,020,Pánuco de Coronado,1002000092,Población de 50 a 54 años. Hombres,2020,367,Personas
10,Durango,020,Pánuco de Coronado,1002000093,Población de 50 a 54 años. Mujeres,2020,370,Personas
10,Durango,020,Pánuco de Coronado,1002000094,Población de 55 a 59 años,2020,618,Personas
10,Durango,020,Pánuco de Coronado,1002000095,Población de 55 a 59 años. Hombres,2020,323,Número de personas
10,Durango,020,Pánuco de Coronado,1002000096,Población de 55 a 59 años. Mujeres,2020,295,Número de personas
10,Durango,020,Pánuco de Coronado,1002000097,Población de 60 a 64 años,2020,539,Personas
10,Durango,020,Pánuco de Coronado,1002000098,Población de 60 a 64 años. Hombres,2020,251,Número de personas
10,Durango,020,Pánuco de Coronado,1002000099,Población de 60 a 64 años. Mujeres,2020,288,Número de personas
10,Durango,020,Pánuco de Coronado,1002000100,Población de 65 a 69 años,2020,429,Personas
10,Durango,020,Pánuco de Coronado,1002000101,Población de 65 a 69 años. Hombres,2020,214,Número de personas
10,Durango,020,Pánuco de Coronado,1002000102,Población de 65 a 69 años. Mujeres,2020,215,Número de personas
10,Durango,020,Pánuco de Coronado,1002000103,Población de 70 a 74 años,2020,379,Personas
10,Durango,020,Pánuco de Coronado,1002000104,Población de 70 a 74 años. Hombres,2020,182,Número de personas
10,Durango,020,Pánuco de Coronado,1002000105,Población de 70 a 74 años. Mujeres,2020,197,Número de personas
10,Durango,020,Pánuco de Coronado,1002000106,Población de 75 a 79 años,2020,303,Personas
10,Durango,020,Pánuco de Coronado,1002000107,Población de 75 a 79 años. Hombres,2020,155,Número de personas
10,Durango,020,Pánuco de Coronado,1002000108,Población de 75 a 79 años. Mujeres,2020,148,Número de personas
10,Durango,020,Pánuco de Coronado,1002000109,Población de 80 a 84 años,2020,202,Personas
10,Durango,020,Pánuco de Coronado,1002000110,Población de 80 a 84 años. Hombres,2020,107,Número de personas
10,Durango,020,Pánuco de Coronado,1002000111,Población de 80 a 84 años. Mujeres,2020,95,Número de personas
10,Durango,020,Pánuco de Coronado,1002000112,Población de 85 a 89 años,2020,117,Personas
10,Durango,020,Pánuco de Coronado,1002000113,Población de 85 a 89 años. Hombres,2020,62,Número de personas
10,Durango,020,Pánuco de Coronado,1002000114,Población de 85 a 89 años. Mujeres,2020,55,Número de personas
10,Durango,020,Pánuco de Coronado,1002000115,Población de 90 a 94 años,2020,41,Personas
10,Durango,020,Pánuco de Coronado,1002000116,Población de 90 a 94 años. Hombres,2020,16,Número de personas
10,Durango,020,Pánuco de Coronado,1002000117,Población de 90 a 94 años. Mujeres,2020,25,Número de personas
10,Durango,020,Pánuco de Coronado,1002000118,Población de 95 a 99 años,2020,10,Personas
10,Durango,020,Pánuco de Coronado,1002000119,Población de 95 a 99 años. Hombres,2020,2,Número de personas
10,Durango,020,Pánuco de Coronado,1002000120,Población de 95 a 99 años. Mujeres,2020,8,Número de personas
10,Durango,020,Pánuco de Coronado,1002000127,Relación de dependencia,2015,63.956748,Porcentaje
10,Durango,020,Pánuco de Coronado,1002000127,Relación de dependencia,2020,59.7746264877184,Porcentaje
10,Durango,020,Pánuco de Coronado,1003000001,Total de viviendas particulares habitadas,1995,2899,Viviendas
10,Durango,020,Pánuco de Coronado,1003000001,Total de viviendas particulares habitadas,2000,2973,Viviendas
10,Durango,020,Pánuco de Coronado,1003000001,Total de viviendas particulares habitadas,2005,2984,Viviendas
10,Durango,020,Pánuco de Coronado,1003000001,Total de viviendas particulares habitadas,2010,3054,Viviendas
10,Durango,020,Pánuco de Coronado,1003000001,Total de viviendas particulares habitadas,2015,3314,Viviendas
10,Durango,020,Pánuco de Coronado,1003000001,Total de viviendas particulares habitadas,2020,3621,Viviendas
10,Durango,020,Pánuco de Coronado,1003000011,Viviendas particulares habitadas,1995,2899,Número de Viviendas
10,Durango,020,Pánuco de Coronado,1003000011,Viviendas particulares habitadas,2000,2946,Número de Viviendas
10,Durango,020,Pánuco de Coronado,1003000011,Viviendas particulares habitadas,2005,2959,Número de Viviendas
10,Durango,020,Pánuco de Coronado,1003000011,Viviendas particulares habitadas,2010,3038,Número de Viviendas
10,Durango,020,Pánuco de Coronado,1003000011,Viviendas particulares habitadas,2020,3620,Número de Viviendas
10,Durango,020,Pánuco de Coronado,1003000015,Promedio de ocupantes en viviendas particulares habitadas,1995,5,Promedio
10,Durango,020,Pánuco de Coronado,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2000,4.3,Promedio
10,Durango,020,Pánuco de Coronado,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2005,4,Promedio
10,Durango,020,Pánuco de Coronado,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2010,3.91,Promedio
10,Durango,020,Pánuco de Coronado,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2015,3.7085094,Promedio
10,Durango,020,Pánuco de Coronado,1003000015,Promedio de ocupantes en viviendas particulares habitadas,2020,3.49240121580547,Promedio
10,Durango,020,Pánuco de Coronado,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,1995,2849,Viviendas
10,Durango,020,Pánuco de Coronado,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2000,2890,Viviendas
10,Durango,020,Pánuco de Coronado,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2005,2915,Viviendas
10,Durango,020,Pánuco de Coronado,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2010,2992,Viviendas
10,Durango,020,Pánuco de Coronado,1003000017,Viviendas particulares habitadas que disponen de energía eléctrica,2020,3585,Viviendas
10,Durango,020,Pánuco de Coronado,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,1995,2756,Viviendas
10,Durango,020,Pánuco de Coronado,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2000,2657,Viviendas
10,Durango,020,Pánuco de Coronado,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2005,2771,Viviendas
10,Durango,020,Pánuco de Coronado,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2010,2751,Viviendas
10,Durango,020,Pánuco de Coronado,1003000018,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,2020,3578,Viviendas
10,Durango,020,Pánuco de Coronado,1003000019,Viviendas particulares habitadas que disponen de drenaje,1995,1480,Viviendas
10,Durango,020,Pánuco de Coronado,1003000019,Viviendas particulares habitadas que disponen de drenaje,2000,1784,Viviendas
10,Durango,020,Pánuco de Coronado,1003000019,Viviendas particulares habitadas que disponen de drenaje,2005,2271,Viviendas
10,Durango,020,Pánuco de Coronado,1003000019,Viviendas particulares habitadas que disponen de drenaje,2010,2601,Viviendas
10,Durango,020,Pánuco de Coronado,1003000019,Viviendas particulares habitadas que disponen de drenaje,2020,3454,Viviendas
10,Durango,020,Pánuco de Coronado,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,1995,ND,Viviendas
10,Durango,020,Pánuco de Coronado,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2000,2014,Viviendas
10,Durango,020,Pánuco de Coronado,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2005,2375,Viviendas
10,Durango,020,Pánuco de Coronado,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2010,2723,Viviendas
10,Durango,020,Pánuco de Coronado,1003000020,Viviendas particulares habitadas que disponen de excusado o sanitario,2020,3470,Viviendas
10,Durango,020,Pánuco de Coronado,1003000023,Viviendas particulares habitadas que disponen de lavadora,1995,ND,Viviendas
10,Durango,020,Pánuco de Coronado,1003000023,Viviendas particulares habitadas que disponen de lavadora,2000,1646,Viviendas
10,Durango,020,Pánuco de Coronado,1003000023,Viviendas particulares habitadas que disponen de lavadora,2005,2056,Viviendas
10,Durango,020,Pánuco de Coronado,1003000023,Viviendas particulares habitadas que disponen de lavadora,2010,2276,Viviendas
10,Durango,020,Pánuco de Coronado,1003000023,Viviendas particulares habitadas que disponen de lavadora,2020,3042,Viviendas
10,Durango,020,Pánuco de Coronado,1003000024,Viviendas particulares habitadas que disponen de computadora,1995,ND,Viviendas
10,Durango,020,Pánuco de Coronado,1003000024,Viviendas particulares habitadas que disponen de computadora,2000,49,Viviendas
10,Durango,020,Pánuco de Coronado,1003000024,Viviendas particulares habitadas que disponen de computadora,2005,172,Viviendas
10,Durango,020,Pánuco de Coronado,1003000024,Viviendas particulares habitadas que disponen de computadora,2010,397,Viviendas
10,Durango,020,Pánuco de Coronado,1003000024,Viviendas particulares habitadas que disponen de computadora,2020,776,Viviendas
10,Durango,020,Pánuco de Coronado,1004000001,Población derechohabiente a servicios de salud,2000,4785,Personas
10,Durango,020,Pánuco de Coronado,1004000001,Población derechohabiente a servicios de salud,2005,2757,Personas
10,Durango,020,Pánuco de Coronado,1004000001,Población derechohabiente a servicios de salud,2010,8143,Personas
10,Durango,020,Pánuco de Coronado,1004000001,Población derechohabiente a servicios de salud,2020,8006,Personas
10,Durango,020,Pánuco de Coronado,1005000012,Población de 5 años y más que asiste a la escuela,1995,ND,Personas
10,Durango,020,Pánuco de Coronado,1005000012,Población de 5 años y más que asiste a la escuela,2000,3458,Personas
10,Durango,020,Pánuco de Coronado,1005000012,Población de 5 años y más que asiste a la escuela,2005,3122,Personas
10,Durango,020,Pánuco de Coronado,1005000012,Población de 5 años y más que asiste a la escuela,2010,2898,Personas
10,Durango,020,Pánuco de Coronado,1005000012,Población de 5 años y más que asiste a la escuela,2020,2967,Personas
10,Durango,020,Pánuco de Coronado,1005000038,Grado promedio de escolaridad de la población de 15 y más años,1995,ND,Años de escolaridad
10,Durango,020,Pánuco de Coronado,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2000,6.1,Años de escolaridad
10,Durango,020,Pánuco de Coronado,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2005,6.7,Años de escolaridad
10,Durango,020,Pánuco de Coronado,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2010,7.45,Años de escolaridad
10,Durango,020,Pánuco de Coronado,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2015,7.812682,Años de escolaridad
10,Durango,020,Pánuco de Coronado,1005000038,Grado promedio de escolaridad de la población de 15 y más años,2020,8.67238805970149,Años de escolaridad
10,Durango,020,Pánuco de Coronado,1005000039,Población de 5 años y más hablante de lengua indígena,1995,5,Personas
10,Durango,020,Pánuco de Coronado,1005000039,Población de 5 años y más hablante de lengua indígena,2000,33,Personas
10,Durango,020,Pánuco de Coronado,1005000039,Población de 5 años y más hablante de lengua indígena,2005,20,Personas
10,Durango,020,Pánuco de Coronado,1005000039,Población de 5 años y más hablante de lengua indígena,2010,22,Personas
10,Durango,020,Pánuco de Coronado,1005000039,Población de 5 años y más hablante de lengua indígena,2020,6,Personas
10,Durango,020,Pánuco de Coronado,3104003001,Porcentaje de población inmigrante (migración reciente),2020,1.27522054327889,Porcentaje
10,Durango,020,Pánuco de Coronado,3105001001,Densidad de población,2015,11.976305,Habitantes por kilómetro cuadrado
10,Durango,020,Pánuco de Coronado,3105001001,Densidad de población,2020,12.3330828939185,Habitantes por kilómetro cuadrado
10,Durango,020,Pánuco de Coronado,3105004001,Porcentaje de población en localidades de menos de 2 500 habitantes,2020,58.4702907711757,Porcentaje
10,Durango,020,Pánuco de Coronado,3114004001,Porcentaje de viviendas con piso de tierra,2015,1.1171498,Porcentaje
10,Durango,020,Pánuco de Coronado,3114004001,Porcentaje de viviendas con piso de tierra,2020,1.49212489638022,Porcentaje
10,Durango,020,Pánuco de Coronado,3114006001,Porcentaje de viviendas con electricidad,2015,99.124396,Porcentaje
10,Durango,020,Pánuco de Coronado,3114006001,Porcentaje de viviendas con electricidad,2020,99.060513954131,Porcentaje
10,Durango,020,Pánuco de Coronado,6200031290,Porcentaje de viviendas particulares habitadas con disponibilidad de drenaje,2020,95.4407294832827,Porcentaje
10,Durango,020,Pánuco de Coronado,6200031291,Porcentaje de viviendas particulares habitadas con disponibilidad de excusado,2020,95.8828405636916,Porcentaje
10,Durango,020,Pánuco de Coronado,6200108938,Porcentaje de viviendas con techos de materiales resistentes,2020,75.5178907721281,Porcentaje de viviendas
10,Durango,020,Pánuco de Coronado,6200205238,Población de 8 a 14 años que sabe leer y escribir,2020,1527,Personas
10,Durango,020,Pánuco de Coronado,6200205244,Viviendas que son cuarto de azotea,2020,0,Viviendas
10,Durango,020,Pánuco de Coronado,6200205245,Viviendas móviles,2020,0,Viviendas
10,Durango,020,Pánuco de Coronado,6200205246,Viviendas que son departamento en edificio o vivienda en vecindad,2020,0,Viviendas
10,Durango,020,Pánuco de Coronado,6200205247,Viviendas que son refugio,2020,1,Viviendas
10,Durango,020,Pánuco de Coronado,6200205248,Viviendas colectivas,2020,1,Viviendas
10,Durango,020,Pánuco de Coronado,6200205249,Viviendas que son casa independiente o local no construido para habitación,2020,3421,Viviendas
10,Durango,020,Pánuco de Coronado,6200205252,Población de 5 años y más inmigrante,2020,366,Personas
10,Durango,020,Pánuco de Coronado,6200205253,Población total sin limitación en la actividad,2020,9650,Personas
10,Durango,020,Pánuco de Coronado,6200205254,Población total que no especificó limitación en la actividad,2020,38,Personas
10,Durango,020,Pánuco de Coronado,6200205255,Porcentaje de la población migrante internacional destino otro país,2020,0,Porcentaje
10,Durango,020,Pánuco de Coronado,6200205256,Población de 5 años y más con religión no especificada,2020,5,Personas
10,Durango,020,Pánuco de Coronado,6200205257,Población de 5 años y más católica,2020,10435,Personas
10,Durango,020,Pánuco de Coronado,6200205259,Población nacida en otro país residente en México,2020,238,Personas
10,Durango,020,Pánuco de Coronado,6200205260,Población con limitación en la actividad para escuchar,2020,434,Personas
10,Durango,020,Pánuco de Coronado,6200205261,Población con limitación en la actividad para hablar o comunicarse,2020,89,Personas
10,Durango,020,Pánuco de Coronado,6200205263,Población con limitación en la actividad para caminar o moverse,2020,701,Personas
10,Durango,020,Pánuco de Coronado,6200205264,Porcentaje de la población migrante internacional destino no especificado,2020,5.16431924882629,Porcentaje
10,Durango,020,Pánuco de Coronado,6200205268,Población nacida en otro país residente en México hombres,2020,136,Personas
10,Durango,020,Pánuco de Coronado,6200205269,Población con limitación en la actividad para atender el cuidado personal,2020,80,Personas
10,Durango,020,Pánuco de Coronado,6200205270,Población con limitación en la actividad para poner atención o aprender,2020,374,Personas
10,Durango,020,Pánuco de Coronado,6200205271,Población con limitación en la actividad,2020,1983,Personas
10,Durango,020,Pánuco de Coronado,6200205272,Porcentaje de población nacida en otro país residente en México,2020,1.88053097345133,Porcentaje
10,Durango,020,Pánuco de Coronado,6200205273,Población de 5 años y más con religión distinta de católica,2020,809,Personas
10,Durango,020,Pánuco de Coronado,6200205274,Porcentaje de población masculina nacida en otro país residente en México,2020,2.15770268126289,Porcentaje
10,Durango,020,Pánuco de Coronado,6200205277,Población de 5 años y más emigrante,2020,298,Personas
10,Durango,020,Pánuco de Coronado,6200205280,Población con limitación en la actividad para ver,2020,1299,Personas
10,Durango,020,Pánuco de Coronado,6200205282,Porcentaje de población femenina nacida en otro país residente en México,2020,1.60554068943806,Porcentaje
10,Durango,020,Pánuco de Coronado,6200205284,Población nacida en otro país residente en México mujeres,2020,102,Personas
10,Durango,020,Pánuco de Coronado,6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2020,94.8356807511737,Porcentaje
10,Durango,020,Pánuco de Coronado,6200205286,Población con limitación en la actividad mental,2020,130,Personas
10,Durango,020,Pánuco de Coronado,6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2020,133.333333333333,Índice
10,Durango,020,Pánuco de Coronado,6200205289,Población de 5 años y más sin religión,2020,324,Personas
10,Durango,020,Pánuco de Coronado,6200240300,Porcentaje de hombres de 0 a 4 años,2015,4.2501221,Porcentaje
10,Durango,020,Pánuco de Coronado,6200240300,Porcentaje de hombres de 0 a 4 años,2020,4.15246849988113,Porcentaje
10,Durango,020,Pánuco de Coronado,6200240301,Población católica,2020,11.379,Miles de personas
10,Durango,020,Pánuco de Coronado,6200240302,Porcentaje de la población de 60 a 84 años con limitación en la actividad,2020,40.280777537797,Porcentaje
10,Durango,020,Pánuco de Coronado,6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2020,0,Porcentaje
10,Durango,020,Pánuco de Coronado,6200240305,Porcentaje de la población que profesa la religión católica,2020,89.9099241466498,Porcentaje
10,Durango,020,Pánuco de Coronado,6200240310,Porcentaje de mujeres de 75 a 79 años,2015,1.0991695,Porcentaje
10,Durango,020,Pánuco de Coronado,6200240310,Porcentaje de mujeres de 75 a 79 años,2020,1.17283461447024,Porcentaje
